frs_id,facility_name,facility_name_2,facility_name_3,total_releases_on-off-site_lbs,radius,total_persons,land_area,water_area,pop_density,minority_pop,households,housing_units,households_public_assistance,persons_below_poverty_level,white_pop,pct_wh,african_american_pop,pct_aa,hispanic_origin_pop,pct_hi,asian_pacific_islander_pop,pct_api,american_indian_pop,pct_ai,multiracial_pop,pct_mr,child_5_0_pop,minors_17_0_pop,adults_18_plus_pop,seniors_65_plus_pop,less_than_9th_grade_pop,grades_9_12_pop,high_school_diploma_pop,some_college_pop,bs_ba_more_pop,income_less_15k_house,pct_less_15k,income_15k_25k_house,pct_15k_25k,income_25k_50k_house,pct_25k_50k,income_50k_75k_house,pct_50k_75k,income_greater_75k_house,pct_greater_75k,acs_pop,city_name,county_name,state,tri_facility_id,latitude,longitude,latitude_2,longitude_2
110000475263,EXXONMOBIL OIL CORP - TORRANCE REFINERY,TORRANCE REFINING CO LLC,"TORRANCE REFINING CO LLC.3700 W 190TH ST, TORRANCE CALIFORNIA 90504 (LOS ANGELES)",354365.6,5,602042,71.6488,6.8042,8402.68,408074,215704,225661,4789,157672,281796,0.4681,69445,0.1153,190766,0.3169,131092,0.2177,3173,0.0053,116536,0.1936,37719,140194,461847,73310,28764,29541,84019,116313,145885,19018,0.0882,19146,0.0888,43130,0.1999,39474,0.183,94765,0.4393,594531,TORRANCE,LOS ANGELES,CA,90509MBLLC3700W,33.854967,-118.336907,33.855,-118.337
110000475263,EXXONMOBIL OIL CORP - TORRANCE REFINERY,TORRANCE REFINING CO LLC,"TORRANCE REFINING CO LLC.3700 W 190TH ST, TORRANCE CALIFORNIA 90504 (LOS ANGELES)",354365.6,3,244874,28.093,0.145,8716.55,156648,89434,93326,1485,57730,120510,0.4921,11233,0.0459,68308,0.279,68795,0.2809,1224,0.005,43113,0.1761,15011,55592,189283,30521,9340,10701,35110,47374,66007,7639,0.0854,7685,0.0859,16263,0.1818,16700,0.1867,41448,0.4634,241803,TORRANCE,LOS ANGELES,CA,90509MBLLC3700W,33.854967,-118.336907,33.855,-118.337
110000475263,EXXONMOBIL OIL CORP - TORRANCE REFINERY,TORRANCE REFINING CO LLC,"TORRANCE REFINING CO LLC.3700 W 190TH ST, TORRANCE CALIFORNIA 90504 (LOS ANGELES)",354365.6,1,9260,3.1213,0.0378,2966.8,5749,3166,3269,24,1664,4614,0.4983,259,0.028,2073,0.2239,3018,0.3259,35,0.0038,1334,0.1441,470,2164,7097,1226,287,479,1608,1834,2164,219,0.0692,204,0.0644,533,0.1684,663,0.2094,1650,0.5212,8777,TORRANCE,LOS ANGELES,CA,90509MBLLC3700W,33.854967,-118.336907,33.855,-118.337
110000476048,VALERO WILMINGTON ASPHALT PLANT,VALERO WILMINGTON ASPHALT PLANT,"VALERO WILMINGTON ASPHALT PLANT.1651 ALAMEDA ST, WILMINGTON CALIFORNIA 90744 (LOS ANGELES)",779.8132,3,185745,26.5705,1.5664,6990.64,171575,50251,53064,3559,91476,62806,0.3381,18494,0.0996,117677,0.6335,33369,0.1796,1648,0.0089,69429,0.3738,14804,54541,131204,16523,21709,15830,26723,28129,17245,6866,0.1366,6799,0.1353,12949,0.2577,9061,0.1803,14757,0.2937,188364,WILMINGTON,LOS ANGELES,CA,90744HNTWY1651A,33.79699,-118.23971,33.797,-118.24
110000476048,VALERO WILMINGTON ASPHALT PLANT,VALERO WILMINGTON ASPHALT PLANT,"VALERO WILMINGTON ASPHALT PLANT.1651 ALAMEDA ST, WILMINGTON CALIFORNIA 90744 (LOS ANGELES)",779.8132,5,523625,68.3943,10.0691,7655.98,434374,168466,180281,10211,223616,197443,0.3771,70027,0.1337,259936,0.4964,95004,0.1814,4195,0.008,156957,0.2998,38091,137410,386215,51631,49026,37475,74179,93315,71091,22237,0.132,20293,0.1205,41187,0.2445,30827,0.183,52810,0.3135,521137,WILMINGTON,LOS ANGELES,CA,90744HNTWY1651A,33.79699,-118.23971,33.797,-118.24
110000476048,VALERO WILMINGTON ASPHALT PLANT,VALERO WILMINGTON ASPHALT PLANT,"VALERO WILMINGTON ASPHALT PLANT.1651 ALAMEDA ST, WILMINGTON CALIFORNIA 90744 (LOS ANGELES)",779.8132,1,6041,3.0929,0.0515,1953.12,5902,1416,1490,170,4014,2411,0.3991,272,0.045,5559,0.9202,92,0.0152,35,0.0058,3231,0.5348,505,1939,4102,482,1020,702,987,612,165,314,0.2218,154,0.1088,461,0.3256,339,0.2394,259,0.1829,6470,WILMINGTON,LOS ANGELES,CA,90744HNTWY1651A,33.79699,-118.23971,33.797,-118.24
110000476057,ULTRAMAR INC MARINE TERMINAL,ULTRAMAR INC MARINE TERMINAL,"ULTRAMAR INC MARINE TERMINAL.961 LA PALOMA ST, WILMINGTON CALIFORNIA 90744 (LOS ANGELES)",315.3439,3,129445,21.6181,6.5106,5987.84,102365,41522,44325,2611,60981,66716,0.5154,7881,0.0609,84728,0.6545,8200,0.0633,1357,0.0105,45293,0.3499,9872,35603,93842,13096,13822,11191,20947,20595,13124,5694,0.1371,5045,0.1215,10544,0.2539,7315,0.1762,12497,0.301,130105,WILMINGTON,LOS ANGELES,CA,90744LTRMR961LA,33.75828,-118.26676,33.758,-118.267
110000476057,ULTRAMAR INC MARINE TERMINAL,ULTRAMAR INC MARINE TERMINAL,"ULTRAMAR INC MARINE TERMINAL.961 LA PALOMA ST, WILMINGTON CALIFORNIA 90744 (LOS ANGELES)",315.3439,1,78,2.1674,0.8805,36.03,67,23,26,2,61,35,0.4487,10,0.1282,52,0.6667,5,0.0641,2,0.0256,27,0.3462,5,19,59,6,15,11,15,5,2,5,0.2174,4,0.1739,9,0.3913,2,0.087,3,0.1304,80,WILMINGTON,LOS ANGELES,CA,90744LTRMR961LA,33.75828,-118.26676,33.758,-118.267
110000476235,PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,"PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT.1660 W ANAHEIM ST, WILMINGTON CALIFORNIA 90744 (LOS ANGELES)",306796.2,3,184778,26.6809,1.6397,6925.48,139390,60509,63754,3018,72640,93479,0.5059,11061,0.0599,102912,0.5569,22196,0.1201,1634,0.0088,56408,0.3053,13060,48124,136654,21801,15975,14283,29429,32492,27030,6777,0.112,6423,0.1061,14000,0.2314,11073,0.183,22307,0.3687,189278,WILMINGTON,LOS ANGELES,CA,90748NCLLS1660W,33.774469,-118.290696,33.774,-118.291
110000476235,PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,"PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT.1660 W ANAHEIM ST, WILMINGTON CALIFORNIA 90744 (LOS ANGELES)",306796.2,5,381122,66.5225,11.7516,5729.22,275967,126829,133345,4680,123566,181291,0.4757,22741,0.0597,165952,0.4354,78790,0.2067,2891,0.0076,95409,0.2503,24809,94432,286690,49691,26894,24594,57108,67764,72368,12385,0.0977,12413,0.0979,27145,0.214,22587,0.1781,51555,0.4065,380102,WILMINGTON,LOS ANGELES,CA,90748NCLLS1660W,33.774469,-118.290696,33.774,-118.291
110000476235,PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,"PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT.1660 W ANAHEIM ST, WILMINGTON CALIFORNIA 90744 (LOS ANGELES)",306796.2,1,9067,2.9805,0.1142,3042.05,7355,2579,2815,120,4313,4326,0.4771,613,0.0676,5955,0.6568,705,0.0778,74,0.0082,3350,0.3695,741,2699,6368,802,1118,584,1324,1242,832,296,0.1148,223,0.0865,666,0.2582,466,0.1807,755,0.2927,8577,WILMINGTON,LOS ANGELES,CA,90748NCLLS1660W,33.774469,-118.290696,33.774,-118.291
110000476315,EDGINGTON OIL CO,EDGINGTON OIL CO,"EDGINGTON OIL CO.2400 E ARTESIA BLVD, LONG BEACH CALIFORNIA 90805 (LOS ANGELES)",128.1,3,312438,27.9507,0.3063,11178.2,266634,89017,93698,4621,130252,123702,0.3959,49434,0.1582,181260,0.5801,31721,0.1015,2521,0.0081,105059,0.3363,25356,94007,218431,23942,29509,23869,47587,49014,27400,10062,0.113,10437,0.1172,24512,0.2754,18414,0.2069,26269,0.2951,306720,LONG BEACH,LOS ANGELES,CA,90805DGNGT2400E,33.87461,-118.16412,33.875,-118.164
110000476315,EDGINGTON OIL CO,EDGINGTON OIL CO,"EDGINGTON OIL CO.2400 E ARTESIA BLVD, LONG BEACH CALIFORNIA 90805 (LOS ANGELES)",128.1,1,32843,3.1299,0,10493.12,29241,9123,9593,438,16016,12411,0.3779,5515,0.1679,19443,0.592,3926,0.1195,238,0.0072,10753,0.3274,2707,9927,22916,2390,2739,2921,5746,5251,2073,1309,0.1435,1020,0.1118,2801,0.307,2151,0.2358,2160,0.2368,32919,LONG BEACH,LOS ANGELES,CA,90805DGNGT2400E,33.87461,-118.16412,33.875,-118.164
110000481611,KERN OIL & REFINING CO,KERN OIL & REFINING CO,"KERN OIL & REFINING CO.7724 EAST PANAMA LANE, BAKERSFIELD CALIFORNIA 93307 (KERN)",19007.4,3,17791,28.2238,0.0555,630.35,16110,4124,4378,374,11884,8546,0.4804,174,0.0098,15858,0.8913,111,0.0062,283,0.0159,8678,0.4878,1962,6204,11587,1075,4221,1464,2263,905,354,701,0.17,527,0.1278,1590,0.3855,813,0.1971,517,0.1254,17933,BAKERSFIELD,KERN,CA,93307KRNLRRR677,35.295278,-118.921111,35.295,-118.921
110000481611,KERN OIL & REFINING CO,KERN OIL & REFINING CO,"KERN OIL & REFINING CO.7724 EAST PANAMA LANE, BAKERSFIELD CALIFORNIA 93307 (KERN)",19007.4,5,56704,78.3096,0.0633,724.1,49493,14014,15204,1230,31990,26718,0.4712,2339,0.0412,45880,0.8091,884,0.0156,942,0.0166,25821,0.4554,6248,20762,35941,3294,9620,5074,6782,4358,1017,2130,0.152,1918,0.1369,4547,0.3245,2536,0.181,2036,0.1453,51771,BAKERSFIELD,KERN,CA,93307KRNLRRR677,35.295278,-118.921111,35.295,-118.921
110000481611,KERN OIL & REFINING CO,KERN OIL & REFINING CO,"KERN OIL & REFINING CO.7724 EAST PANAMA LANE, BAKERSFIELD CALIFORNIA 93307 (KERN)",19007.4,1,1388,3.1849,0.0097,435.68,1089,346,383,29,930,831,0.5987,12,0.0086,1054,0.7594,5,0.0036,20,0.0144,519,0.3739,122,456,932,132,267,147,207,67,78,61,0.1763,35,0.1012,169,0.4884,55,0.159,48,0.1387,1414,BAKERSFIELD,KERN,CA,93307KRNLRRR677,35.295278,-118.921111,35.295,-118.921
110000481684,SAN JOAQUIN REFINING CO INC.,SAN JOAQUIN REFINING CO INC,"SAN JOAQUIN REFINING CO INC.3500 SHELL ST, BAKERSFIELD CALIFORNIA 93308 (KERN)",9698.6,1,1827,3.0786,0.0808,593.55,528,757,847,87,1051,1463,0.8008,65,0.0356,387,0.2118,17,0.0093,20,0.0109,264,0.1445,148,440,1387,235,75,223,307,347,142,175,0.2312,164,0.2166,164,0.2166,110,0.1453,120,0.1585,1748,BAKERSFIELD,KERN,CA,93308SNJQN3542S,35.39536,-119.04653,35.395,-119.047
110000481684,SAN JOAQUIN REFINING CO INC.,SAN JOAQUIN REFINING CO INC,"SAN JOAQUIN REFINING CO INC.3500 SHELL ST, BAKERSFIELD CALIFORNIA 93308 (KERN)",9698.6,3,81065,27.7887,0.4443,2917.18,33895,30563,34053,2308,38227,57543,0.7098,4656,0.0574,24549,0.3028,2211,0.0273,1529,0.0189,15126,0.1866,7143,22283,58782,8723,4185,7982,14403,16700,7195,5751,0.1882,4032,0.1319,7736,0.2531,4852,0.1588,7896,0.2584,80137,BAKERSFIELD,KERN,CA,93308SNJQN3542S,35.39536,-119.04653,35.395,-119.047
110000481755,PHILLIPS 66 CO-SANTA MARIA REFINERY,PHILLIPS 66 CO-SANTA MARIA REFINERY,"PHILLIPS 66 CO-SANTA MARIA REFINERY.2555 WILLOW RD, ARROYO GRANDE CALIFORNIA 93420 (SAN LUIS OBISPO)",16952.73,3,5397,26.4322,0.9569,204.19,1192,2235,2691,7,1161,4699,0.8707,39,0.0072,861,0.1595,174,0.0322,50,0.0093,435,0.0806,222,864,4533,1343,108,220,965,1365,1284,152,0.068,223,0.0998,359,0.1606,308,0.1378,1088,0.4868,5334,ARROYO GRANDE,SAN LUIS OBISPO,CA,93420NCLSN2555W,35.038889,-120.589722,35.039,-120.59
110000481755,PHILLIPS 66 CO-SANTA MARIA REFINERY,PHILLIPS 66 CO-SANTA MARIA REFINERY,"PHILLIPS 66 CO-SANTA MARIA REFINERY.2555 WILLOW RD, ARROYO GRANDE CALIFORNIA 93420 (SAN LUIS OBISPO)",16952.73,5,23787,62.6611,15.9587,379.62,8848,8893,10083,169,8296,18619,0.7827,197,0.0083,7430,0.3124,699,0.0294,255,0.0107,4017,0.1689,1291,5052,18735,4513,1611,1305,3981,5318,3681,810,0.0911,1021,0.1148,2550,0.2867,1443,0.1623,3064,0.3445,23218,ARROYO GRANDE,SAN LUIS OBISPO,CA,93420NCLSN2555W,35.038889,-120.589722,35.039,-120.59
110000481755,PHILLIPS 66 CO-SANTA MARIA REFINERY,PHILLIPS 66 CO-SANTA MARIA REFINERY,"PHILLIPS 66 CO-SANTA MARIA REFINERY.2555 WILLOW RD, ARROYO GRANDE CALIFORNIA 93420 (SAN LUIS OBISPO)",16952.73,1,456,2.8428,0,160.33,178,153,165,1,123,339,0.7434,4,0.0088,141,0.3092,23,0.0504,17,0.0373,73,0.1601,32,119,337,51,9,32,97,96,56,10,0.0654,9,0.0588,32,0.2092,27,0.1765,79,0.5163,485,ARROYO GRANDE,SAN LUIS OBISPO,CA,93420NCLSN2555W,35.038889,-120.589722,35.039,-120.59
110000483245,SHELL OIL PRODUCTS US-MARTINEZ REFINERY,SHELL OIL PRODUCTS US-MARTINEZ REFINERY,"SHELL OIL PRODUCTS US-MARTINEZ REFINERY.3485 PACHECO BLVD, MARTINEZ CALIFORNIA 94553 (CONTRA COSTA)",606575.71,5,95345,64.5048,14.0443,1478.11,33496,37949,40115,787,17614,70232,0.7366,3504,0.0368,16378,0.1718,9456,0.0992,633,0.0066,11520,0.1208,4932,19711,75634,12176,2068,3666,14256,24188,23232,3319,0.0875,2525,0.0665,7074,0.1864,6837,0.1802,18786,0.495,92102,MARTINEZ,CONTRA COSTA,CA,94553SHLLL3485P,38.016594,-122.115392,38.017,-122.115
110000483245,SHELL OIL PRODUCTS US-MARTINEZ REFINERY,SHELL OIL PRODUCTS US-MARTINEZ REFINERY,"SHELL OIL PRODUCTS US-MARTINEZ REFINERY.3485 PACHECO BLVD, MARTINEZ CALIFORNIA 94553 (CONTRA COSTA)",606575.71,3,40556,22.7378,5.6143,1783.65,13448,15970,16861,302,8020,30823,0.76,1569,0.0387,6968,0.1718,3022,0.0745,322,0.0079,4820,0.1188,2156,8508,32048,4660,776,1928,6562,10546,8380,1680,0.1052,1181,0.074,2865,0.1794,2920,0.1828,7531,0.4716,37494,MARTINEZ,CONTRA COSTA,CA,94553SHLLL3485P,38.016594,-122.115392,38.017,-122.115
110000483245,SHELL OIL PRODUCTS US-MARTINEZ REFINERY,SHELL OIL PRODUCTS US-MARTINEZ REFINERY,"SHELL OIL PRODUCTS US-MARTINEZ REFINERY.3485 PACHECO BLVD, MARTINEZ CALIFORNIA 94553 (CONTRA COSTA)",606575.71,1,8038,3.0799,0.0155,2609.84,2547,3081,3303,101,2057,6294,0.783,372,0.0463,1521,0.1892,353,0.0439,82,0.0102,937,0.1166,400,1481,6557,736,121,630,1533,2186,1235,453,0.147,301,0.0977,757,0.2457,576,0.187,1169,0.3794,7164,MARTINEZ,CONTRA COSTA,CA,94553SHLLL3485P,38.016594,-122.115392,38.017,-122.115
110000483487,PHILLIPS 66 SAN FRANCISCO REFINERY,PHILLIPS 66 SAN FRANCISCO REFINERY,"PHILLIPS 66 SAN FRANCISCO REFINERY.1380 SAN PABLO AVE, RODEO CALIFORNIA 94572 (CONTRA COSTA)",1046431.95,5,125719,50.8267,26.9556,2473.48,84791,45638,49569,1843,30583,51451,0.4093,22220,0.1767,27547,0.2191,29315,0.2332,922,0.0073,21811,0.1735,7528,28369,97350,15580,5423,5851,19391,29896,24540,4177,0.0915,4068,0.0891,7922,0.1736,9262,0.2029,20191,0.4424,125574,RODEO,CONTRA COSTA,CA,94572NCLSNOLDHI,38.0436,-122.2532,38.044,-122.253
110000483487,PHILLIPS 66 SAN FRANCISCO REFINERY,PHILLIPS 66 SAN FRANCISCO REFINERY,"PHILLIPS 66 SAN FRANCISCO REFINERY.1380 SAN PABLO AVE, RODEO CALIFORNIA 94572 (CONTRA COSTA)",1046431.95,3,37299,17.4312,10.6268,2139.79,26955,13275,14280,413,7799,12976,0.3479,7222,0.1936,6569,0.1761,11576,0.3104,205,0.0055,5321,0.1427,2254,8438,28861,4198,997,1294,5366,9192,8013,1033,0.0778,1229,0.0926,1748,0.1317,2761,0.208,6614,0.4982,37045,RODEO,CONTRA COSTA,CA,94572NCLSNOLDHI,38.0436,-122.2532,38.044,-122.253
110000483487,PHILLIPS 66 SAN FRANCISCO REFINERY,PHILLIPS 66 SAN FRANCISCO REFINERY,"PHILLIPS 66 SAN FRANCISCO REFINERY.1380 SAN PABLO AVE, RODEO CALIFORNIA 94572 (CONTRA COSTA)",1046431.95,1,2704,2.4729,0.6632,1093.6,1772,952,1054,73,1043,1236,0.4571,658,0.2433,689,0.2548,321,0.1187,28,0.0104,462,0.1709,215,786,1918,251,147,167,302,599,348,95,0.0998,183,0.1922,176,0.1849,164,0.1723,283,0.2973,2642,RODEO,CONTRA COSTA,CA,94572NCLSNOLDHI,38.0436,-122.2532,38.044,-122.253
110000486304,CHEVRON PRODUCTS CO-HAWAII REFINERY,IES DOWNSTREAM LLC - KAPOLEI REFINERY,"IES DOWNSTREAM LLC - KAPOLEI REFINERY.91-480 MALAKOLE ST, KAPOLEI HAWAII 96707 (HONOLULU)",479829.08,5,41424,27.8007,43.8912,1490.04,33649,11834,13063,239,5305,8620,0.2081,1099,0.0265,5018,0.1211,17817,0.4301,86,0.0021,13801,0.3332,3279,12036,29389,3139,639,882,7099,8293,5845,465,0.0393,338,0.0286,1419,0.1199,1800,0.1521,7065,0.597,36834,KAPOLEI,HONOLULU,HI,96707CHVRN91480,21.309854,-158.111997,21.31,-158.112
110000486304,CHEVRON PRODUCTS CO-HAWAII REFINERY,IES DOWNSTREAM LLC - KAPOLEI REFINERY,"IES DOWNSTREAM LLC - KAPOLEI REFINERY.91-480 MALAKOLE ST, KAPOLEI HAWAII 96707 (HONOLULU)",479829.08,3,7154,11.9472,17.9717,598.79,5191,2002,2695,51,1063,2121,0.2965,198,0.0277,701,0.098,2892,0.4042,18,0.0025,1925,0.2691,498,1627,5527,858,63,91,1445,1702,1287,164,0.0819,20,0.01,176,0.0879,314,0.1568,1459,0.7288,6961,KAPOLEI,HONOLULU,HI,96707CHVRN91480,21.309854,-158.111997,21.31,-158.112
110000486304,CHEVRON PRODUCTS CO-HAWAII REFINERY,IES DOWNSTREAM LLC - KAPOLEI REFINERY,"IES DOWNSTREAM LLC - KAPOLEI REFINERY.91-480 MALAKOLE ST, KAPOLEI HAWAII 96707 (HONOLULU)",479829.08,1,0,2.0487,0.6573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAPOLEI,HONOLULU,HI,96707CHVRN91480,21.309854,-158.111997,21.31,-158.112
110000486322,PAR HAWAII REFINING LLC,PAR HAWAII REFINING LLC,"PAR HAWAII REFINING LLC.91-325 KOMOHANA ST, KAPOLEI HAWAII 96707 (HONOLULU)",104373.2,5,61342,30.6017,45.3627,2004.54,49795,18132,19818,428,7391,12842,0.2094,1929,0.0314,7429,0.1211,27222,0.4438,138,0.0022,19211,0.3132,5035,17752,43590,4495,1075,1061,9742,12983,8684,637,0.0351,519,0.0286,2408,0.1328,3215,0.1773,9877,0.5447,54091,KAPOLEI,HONOLULU,HI,96707HWNND91325,21.304371,-158.0937,21.304,-158.094
110000486322,PAR HAWAII REFINING LLC,PAR HAWAII REFINING LLC,"PAR HAWAII REFINING LLC.91-325 KOMOHANA ST, KAPOLEI HAWAII 96707 (HONOLULU)",104373.2,3,17202,13.3616,14.5073,1287.45,14361,4647,5251,141,2380,3140,0.1825,432,0.0251,2018,0.1173,7775,0.452,31,0.0018,5825,0.3386,1390,4893,12310,1504,277,380,2982,3285,2096,305,0.0656,74,0.0159,538,0.1158,689,0.1483,2636,0.5672,15015,KAPOLEI,HONOLULU,HI,96707HWNND91325,21.304371,-158.0937,21.304,-158.094
110000486322,PAR HAWAII REFINING LLC,PAR HAWAII REFINING LLC,"PAR HAWAII REFINING LLC.91-325 KOMOHANA ST, KAPOLEI HAWAII 96707 (HONOLULU)",104373.2,1,0,2.7295,0.3418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAPOLEI,HONOLULU,HI,96707HWNND91325,21.304371,-158.0937,21.304,-158.094
